v1,v2,v3,v4,category,pred_word,score,is_correct
prince,princess,stepson,stepdaughter,semantic,daughter,0.6721070408821106,False
prince,princess,uncle,aunt,semantic,aunt,0.7059045433998108,True
prince,princess,boy,girl,semantic,girl,0.8005565404891968,True
prince,princess,brother,sister,semantic,son,0.6869584321975708,False
prince,princess,brothers,sisters,semantic,sisters,0.644902229309082,True
prince,princess,dad,mom,semantic,mom,0.7206539511680603,True
prince,princess,father,mother,semantic,mother,0.7345873117446899,True
prince,princess,grandfather,grandmother,semantic,grandmother,0.7041006684303284,True
prince,princess,grandpa,grandma,semantic,grandma,0.7358658909797668,True
prince,princess,grandson,granddaughter,semantic,granddaughter,0.7851265668869019,True
prince,princess,groom,bride,semantic,bride,0.5956984758377075,True
prince,princess,he,she,semantic,she,0.6683730483055115,True
prince,princess,his,her,semantic,her,0.680290162563324,True
prince,princess,husband,wife,semantic,daughter,0.6740480065345764,False
prince,princess,king,queen,semantic,queen,0.6793773770332336,True
prince,princess,man,woman,semantic,woman,0.7206534147262573,True
prince,princess,nephew,niece,semantic,niece,0.7179511189460754,True
prince,princess,policeman,policewoman,semantic,policewoman,0.6588180661201477,True
son,daughter,sons,daughters,semantic,daughters,0.9289868474006653,True
son,daughter,stepbrother,stepsister,semantic,stepdaughter,0.6129533648490906,False
son,daughter,stepfather,stepmother,semantic,stepdaughter,0.7813715934753418,False
son,daughter,stepson,stepdaughter,semantic,stepdaughter,0.8097021579742432,True
son,daughter,uncle,aunt,semantic,aunt,0.870973527431488,True
son,daughter,boy,girl,semantic,girl,0.9247111678123474,True
son,daughter,brother,sister,semantic,sister,0.8811924457550049,True
son,daughter,brothers,sisters,semantic,sisters,0.847772479057312,True
son,daughter,dad,mom,semantic,mom,0.8057938814163208,True
son,daughter,father,mother,semantic,mother,0.8948175311088562,True
son,daughter,grandfather,grandmother,semantic,grandmother,0.8041776418685913,True
son,daughter,grandpa,grandma,semantic,grandma,0.8154791593551636,True
son,daughter,grandson,granddaughter,semantic,granddaughter,0.9366207122802734,True
son,daughter,groom,bride,semantic,bride,0.6809806823730469,True
son,daughter,he,she,semantic,she,0.7961726784706116,True
son,daughter,his,her,semantic,her,0.8067022562026978,True
son,daughter,husband,wife,semantic,wife,0.7906295657157898,True
son,daughter,king,queen,semantic,queen,0.737494170665741,True
son,daughter,man,woman,semantic,woman,0.8562144041061401,True
son,daughter,nephew,niece,semantic,niece,0.8995195627212524,True
son,daughter,policeman,policewoman,semantic,policewoman,0.7708836197853088,True
son,daughter,prince,princess,semantic,princess,0.7423421740531921,True
sons,daughters,stepbrother,stepsister,semantic,stepdaughter,0.633172869682312,False
sons,daughters,stepfather,stepmother,semantic,stepdaughter,0.7773451805114746,False
sons,daughters,stepson,stepdaughter,semantic,stepdaughter,0.8080064058303833,True
sons,daughters,uncle,aunt,semantic,aunt,0.862501859664917,True
sons,daughters,boy,girl,semantic,girl,0.8892756104469299,True
sons,daughters,brother,sister,semantic,sister,0.8385517001152039,True
sons,daughters,brothers,sisters,semantic,sisters,0.8271026611328125,True
sons,daughters,dad,mom,semantic,mom,0.7889126539230347,True
sons,daughters,father,mother,semantic,mother,0.8673075437545776,True
sons,daughters,grandfather,grandmother,semantic,grandmother,0.7922847867012024,True
sons,daughters,grandpa,grandma,semantic,grandma,0.8055596947669983,True
sons,daughters,grandson,granddaughter,semantic,granddaughter,0.9005759954452515,True
sons,daughters,groom,bride,semantic,bride,0.6638104319572449,True
sons,daughters,he,she,semantic,she,0.723741352558136,True
sons,daughters,his,her,semantic,her,0.741489589214325,True
sons,daughters,husband,wife,semantic,wife,0.8126181364059448,True
sons,daughters,king,queen,semantic,queen,0.6900485754013062,True
sons,daughters,man,woman,semantic,woman,0.8292804956436157,True
sons,daughters,nephew,niece,semantic,niece,0.8701521754264832,True
sons,daughters,policeman,policewoman,semantic,policewoman,0.7284627556800842,True
sons,daughters,prince,princess,semantic,princess,0.711563229560852,True
sons,daughters,son,daughter,semantic,daughter,0.9320412278175354,True
stepbrother,stepsister,stepfather,stepmother,semantic,stepdaughter,0.6124624609947205,False
stepbrother,stepsister,stepson,stepdaughter,semantic,stepdaughter,0.6161617040634155,True
stepbrother,stepsister,uncle,aunt,semantic,niece,0.6130349040031433,False
stepbrother,stepsister,boy,girl,semantic,girl,0.7098684906959534,True
stepbrother,stepsister,brother,sister,semantic,sister,0.625008225440979,True
stepbrother,stepsister,brothers,sisters,semantic,sisters,0.6088188290596008,True
stepbrother,stepsister,dad,mom,semantic,mom,0.6367698311805725,True
stepbrother,stepsister,father,mother,semantic,mother,0.6448169946670532,True
stepbrother,stepsister,grandfather,grandmother,semantic,granddaughter,0.601148247718811,False
stepbrother,stepsister,grandpa,grandma,semantic,grandma,0.5917390584945679,True
stepbrother,stepsister,grandson,granddaughter,semantic,granddaughter,0.7113412618637085,True
stepbrother,stepsister,groom,bride,semantic,bride,0.5442811250686646,True
stepbrother,stepsister,he,she,semantic,she,0.5675999522209167,True
stepbrother,stepsister,his,her,semantic,her,0.5642082691192627,True
stepbrother,stepsister,husband,wife,semantic,wife,0.6166583895683289,True
stepbrother,stepsister,king,queen,semantic,queen,0.578231155872345,True
stepbrother,stepsister,man,woman,semantic,woman,0.647817850112915,True
stepbrother,stepsister,nephew,niece,semantic,niece,0.6471717953681946,True
stepbrother,stepsister,policeman,policewoman,semantic,policewoman,0.551504373550415,True
stepbrother,stepsister,prince,princess,semantic,princess,0.5651289224624634,True
stepbrother,stepsister,son,daughter,semantic,daughter,0.6988863945007324,True
stepbrother,stepsister,sons,daughters,semantic,daughters,0.6918548345565796,True
stepfather,stepmother,stepson,stepdaughter,semantic,stepdaughter,0.625276505947113,True
stepfather,stepmother,uncle,aunt,semantic,aunt,0.6972020864486694,True
stepfather,stepmother,boy,girl,semantic,girl,0.7406179904937744,True
stepfather,stepmother,brother,sister,semantic,sister,0.7113853096961975,True
stepfather,stepmother,brothers,sisters,semantic,sisters,0.6921380162239075,True
stepfather,stepmother,dad,mom,semantic,mom,0.6669269800186157,True
stepfather,stepmother,father,mother,semantic,mother,0.7240201234817505,True
stepfather,stepmother,grandfather,grandmother,semantic,grandson,0.6417641639709473,False
stepfather,stepmother,grandpa,grandma,semantic,grandma,0.6467983722686768,True
stepfather,stepmother,grandson,granddaughter,semantic,granddaughter,0.7461934089660645,True
stepfather,stepmother,groom,bride,semantic,Mohammad_Rassool_cousin,0.6016194224357605,False
stepfather,stepmother,he,she,semantic,He,0.5792574882507324,False
stepfather,stepmother,his,her,semantic,her,0.5894696116447449,True
stepfather,stepmother,husband,wife,semantic,wife,0.7490241527557373,True
stepfather,stepmother,king,queen,semantic,queen,0.6058784127235413,True
stepfather,stepmother,man,woman,semantic,woman,0.670222282409668,True
stepfather,stepmother,nephew,niece,semantic,niece,0.6804894208908081,True
stepfather,stepmother,policeman,policewoman,semantic,policewoman,0.6231982707977295,True
stepfather,stepmother,prince,princess,semantic,princess,0.6239057183265686,True
stepfather,stepmother,son,daughter,semantic,daughter,0.7702902555465698,True
stepfather,stepmother,sons,daughters,semantic,daughters,0.7515475749969482,True
stepfather,stepmother,stepbrother,stepsister,semantic,sister,0.5209605693817139,False
stepson,stepdaughter,uncle,aunt,semantic,niece,0.7258836030960083,False
stepson,stepdaughter,boy,girl,semantic,girl,0.8133001327514648,True
stepson,stepdaughter,brother,sister,semantic,sister,0.7305464744567871,True
stepson,stepdaughter,brothers,sisters,semantic,sisters,0.6886138319969177,True
stepson,stepdaughter,dad,mom,semantic,mom,0.6936026215553284,True
stepson,stepdaughter,father,mother,semantic,mother,0.7547940015792847,True
stepson,stepdaughter,grandfather,grandmother,semantic,grandmother,0.6891006231307983,True
stepson,stepdaughter,grandpa,grandma,semantic,grandma,0.7133311629295349,True
stepson,stepdaughter,grandson,granddaughter,semantic,granddaughter,0.8141607642173767,True
stepson,stepdaughter,groom,bride,semantic,Mohammad_Rassool_cousin,0.6054065823554993,False
stepson,stepdaughter,he,she,semantic,she,0.6366448998451233,True
stepson,stepdaughter,his,her,semantic,her,0.6432165503501892,True
stepson,stepdaughter,husband,wife,semantic,wife,0.7392420768737793,True
stepson,stepdaughter,king,queen,semantic,queen,0.6020212173461914,True
stepson,stepdaughter,man,woman,semantic,woman,0.7331808805465698,True
stepson,stepdaughter,nephew,niece,semantic,niece,0.7768825888633728,True
stepson,stepdaughter,policeman,policewoman,semantic,policewoman,0.670402467250824,True
stepson,stepdaughter,prince,princess,semantic,princess,0.6360421180725098,True
stepson,stepdaughter,son,daughter,semantic,daughter,0.8207188844680786,True
stepson,stepdaughter,sons,daughters,semantic,daughters,0.8071449398994446,True
stepson,stepdaughter,stepbrother,stepsister,semantic,niece,0.5418899655342102,False
stepson,stepdaughter,stepfather,stepmother,semantic,mother,0.6845266222953796,False
uncle,aunt,boy,girl,semantic,girl,0.842121422290802,True
uncle,aunt,brother,sister,semantic,sister,0.8173815608024597,True
uncle,aunt,brothers,sisters,semantic,sisters,0.8240136504173279,True
uncle,aunt,dad,mom,semantic,mom,0.8219248056411743,True
uncle,aunt,father,mother,semantic,mother,0.9101839661598206,True
uncle,aunt,grandfather,grandmother,semantic,grandmother,0.8546514511108398,True
uncle,aunt,grandpa,grandma,semantic,grandma,0.8276037573814392,True
uncle,aunt,grandson,granddaughter,semantic,granddaughter,0.8720138669013977,True
uncle,aunt,groom,bride,semantic,bride,0.633338451385498,True
uncle,aunt,he,she,semantic,she,0.7375696897506714,True
uncle,aunt,his,her,semantic,her,0.7449003458023071,True
uncle,aunt,husband,wife,semantic,wife,0.7754925489425659,True
uncle,aunt,king,queen,semantic,queen,0.6913130283355713,True
uncle,aunt,man,woman,semantic,woman,0.8138552904129028,True
uncle,aunt,nephew,niece,semantic,niece,0.8626460433006287,True
uncle,aunt,policeman,policewoman,semantic,policewoman,0.715367317199707,True
uncle,aunt,prince,princess,semantic,princess,0.6906891465187073,True
uncle,aunt,son,daughter,semantic,daughter,0.8879633545875549,True
uncle,aunt,sons,daughters,semantic,daughters,0.8772042393684387,True
uncle,aunt,stepbrother,stepsister,semantic,mother,0.6186032891273499,False
uncle,aunt,stepfather,stepmother,semantic,mother,0.7785089612007141,False
uncle,aunt,stepson,stepdaughter,semantic,stepdaughter,0.7531631588935852,True
amazing,amazingly,apparent,apparently,syntactic,apparently,0.48172980546951294,True
amazing,amazingly,calm,calmly,syntactic,Calm,0.5576374530792236,False
amazing,amazingly,cheerful,cheerfully,syntactic,irrepressibly,0.5931417346000671,False
amazing,amazingly,complete,completely,syntactic,completing,0.4639025330543518,False
amazing,amazingly,efficient,efficiently,syntactic,market_hypothesis_EMH,0.5452137589454651,False
amazing,amazingly,fortunate,fortunately,syntactic,fortunately,0.538730263710022,True
amazing,amazingly,free,freely,syntactic,Free,0.44715797901153564,False
amazing,amazingly,furious,furiously,syntactic,predictably,0.5140256285667419,False
amazing,amazingly,happy,happily,syntactic,very,0.5504999160766602,False
amazing,amazingly,immediate,immediately,syntactic,Meteorologist_Julie_Adolphson,0.42965203523635864,False
amazing,amazingly,infrequent,infrequently,syntactic,generally,0.5263050198554993,False
amazing,amazingly,lucky,luckily,syntactic,Still_LaCock_considered,0.5045531988143921,False
amazing,amazingly,most,mostly,syntactic,highly,0.6025293469429016,False
amazing,amazingly,obvious,obviously,syntactic,eminently,0.5309141874313354,False
amazing,amazingly,occasional,occasionally,syntactic,occasionally,0.6197056174278259,True
amazing,amazingly,possible,possibly,syntactic,reasonably,0.48206886649131775,False
amazing,amazingly,precise,precisely,syntactic,remarkably,0.4981955289840698,False
amazing,amazingly,professional,professionally,syntactic,profes_sional,0.49824193120002747,False
amazing,amazingly,quick,quickly,syntactic,swift,0.5141543745994568,False
amazing,amazingly,quiet,quietly,syntactic,remarkably,0.539569079875946,False
amazing,amazingly,rapid,rapidly,syntactic,remarkably,0.49596697092056274,False
amazing,amazingly,rare,rarely,syntactic,remarkably,0.5455900430679321,False
amazing,amazingly,reluctant,reluctantly,syntactic,unwilling,0.6072440147399902,False
amazing,amazingly,safe,safely,syntactic,reasonably,0.5262448191642761,False
amazing,amazingly,serious,seriously,syntactic,serous,0.5298160910606384,False
amazing,amazingly,slow,slowly,syntactic,Slow,0.5414509773254395,False
amazing,amazingly,sudden,suddenly,syntactic,suddenly,0.5465484261512756,True
amazing,amazingly,swift,swiftly,syntactic,remarkably,0.48610401153564453,False
amazing,amazingly,typical,typically,syntactic,remarkably,0.5754154920578003,False
amazing,amazingly,unfortunate,unfortunately,syntactic,unfortunately,0.5586456060409546,True
amazing,amazingly,usual,usually,syntactic,characteristically,0.5072188377380371,False
apparent,apparently,calm,calmly,syntactic,calmed,0.5447830557823181,False
apparent,apparently,cheerful,cheerfully,syntactic,cheery,0.5582478046417236,False
apparent,apparently,complete,completely,syntactic,completely,0.40619415044784546,True
apparent,apparently,efficient,efficiently,syntactic,Efficient_Customer,0.45386961102485657,False
apparent,apparently,fortunate,fortunately,syntactic,lucky,0.5615419149398804,False
apparent,apparently,free,freely,syntactic,Free,0.4547345042228699,False
apparent,apparently,furious,furiously,syntactic,reportedly,0.523970365524292,False
apparent,apparently,happy,happily,syntactic,glad,0.5869845747947693,False
apparent,apparently,immediate,immediately,syntactic,immediately,0.4876556396484375,True
apparent,apparently,infrequent,infrequently,syntactic,occasionally,0.5223768353462219,False
apparent,apparently,lucky,luckily,syntactic,luckily,0.5233801603317261,True
apparent,apparently,most,mostly,syntactic,highly,0.5435406565666199,False
apparent,apparently,obvious,obviously,syntactic,evidently,0.71267169713974,False
apparent,apparently,occasional,occasionally,syntactic,occasionally,0.6228774189949036,True
apparent,apparently,possible,possibly,syntactic,possibly,0.5227791666984558,True
apparent,apparently,precise,precisely,syntactic,precisely,0.5235434770584106,True
apparent,apparently,professional,professionally,syntactic,professionally,0.4896472692489624,True
apparent,apparently,quick,quickly,syntactic,evidently,0.4515288770198822,False
apparent,apparently,quiet,quietly,syntactic,old_Yoav_Peled,0.49355942010879517,False
apparent,apparently,rapid,rapidly,syntactic,evidently,0.41011011600494385,False
apparent,apparently,rare,rarely,syntactic,rarely,0.4673418402671814,True
apparent,apparently,reluctant,reluctantly,syntactic,hesitant,0.5953089594841003,False
apparent,apparently,safe,safely,syntactic,safely,0.5075691342353821,True
apparent,apparently,serious,seriously,syntactic,evidently,0.497399240732193,False
apparent,apparently,slow,slowly,syntactic,slower,0.4754842519760132,False
apparent,apparently,sudden,suddenly,syntactic,suddenly,0.5145364999771118,True
apparent,apparently,swift,swiftly,syntactic,evidently,0.4357485771179199,False
apparent,apparently,typical,typically,syntactic,normally,0.4803234934806824,False
apparent,apparently,unfortunate,unfortunately,syntactic,unfortunately,0.5767338275909424,True
apparent,apparently,usual,usually,syntactic,evidently,0.48364347219467163,False
apparent,apparently,amazing,amazingly,syntactic,fantastic,0.5820749402046204,False
calm,calmly,cheerful,cheerfully,syntactic,cheerfully,0.5403599739074707,True
calm,calmly,complete,completely,syntactic,completing,0.4781985878944397,False
calm,calmly,efficient,efficiently,syntactic,efficiently,0.5379317402839661,True
calm,calmly,fortunate,fortunately,syntactic,lucky,0.46791699528694153,False
calm,calmly,free,freely,syntactic,Free,0.45270878076553345,False
calm,calmly,furious,furiously,syntactic,angrily,0.5164188742637634,False
calm,calmly,happy,happily,syntactic,glad,0.5411391854286194,False
calm,calmly,immediate,immediately,syntactic,immediately,0.4080592393875122,True
calm,calmly,infrequent,infrequently,syntactic,infrequently,0.47471269965171814,True
calm,calmly,lucky,luckily,syntactic,fortunate,0.4677669405937195,False
calm,calmly,most,mostly,syntactic,themost,0.4411042630672455,False
calm,calmly,obvious,obviously,syntactic,painfully_obvious,0.4972601532936096,False
calm,calmly,occasional,occasionally,syntactic,occasionally,0.5349303483963013,True
calm,calmly,possible,possibly,syntactic,humanly_possible,0.44760411977767944,False
calm,calmly,precise,precisely,syntactic,coolly,0.5151584148406982,False
calm,calmly,professional,professionally,syntactic,professionally,0.5069708824157715,True
calm,calmly,quick,quickly,syntactic,coolly,0.474505752325058,False
calm,calmly,quiet,quietly,syntactic,quietly,0.6115478873252869,True
calm,calmly,rapid,rapidly,syntactic,rapidly,0.47173312306404114,True
calm,calmly,rare,rarely,syntactic,exceedingly_rare,0.4319625198841095,False
calm,calmly,reluctant,reluctantly,syntactic,hesitant,0.5819159150123596,False
calm,calmly,safe,safely,syntactic,safely,0.5413657426834106,True
calm,calmly,serious,seriously,syntactic,serous,0.4852762818336487,False
calm,calmly,slow,slowly,syntactic,slowly,0.5379642248153687,True
calm,calmly,sudden,suddenly,syntactic,suddenly,0.474844753742218,True
calm,calmly,swift,swiftly,syntactic,swiftly,0.5406821966171265,True
calm,calmly,typical,typically,syntactic,casually,0.46218758821487427,False
calm,calmly,unfortunate,unfortunately,syntactic,regrettable,0.5009353160858154,False
calm,calmly,usual,usually,syntactic,perfunctorily,0.4339257478713989,False
calm,calmly,amazing,amazingly,syntactic,incredible,0.6314151883125305,False
calm,calmly,apparent,apparently,syntactic,obvious,0.5310319662094116,False
cheerful,cheerfully,complete,completely,syntactic,completing,0.445550799369812,False
cheerful,cheerfully,efficient,efficiently,syntactic,efficiently,0.5245130658149719,True
cheerful,cheerfully,fortunate,fortunately,syntactic,gladly,0.4694391191005707,False
cheerful,cheerfully,free,freely,syntactic,Free,0.4466375410556793,False
cheerful,cheerfully,furious,furiously,syntactic,angrily,0.5195491313934326,False
cheerful,cheerfully,happy,happily,syntactic,glad,0.5928764343261719,False
cheerful,cheerfully,immediate,immediately,syntactic,immediately,0.43654951453208923,True
cheerful,cheerfully,infrequent,infrequently,syntactic,routinely,0.5251133441925049,False
cheerful,cheerfully,lucky,luckily,syntactic,fortunate,0.45183590054512024,False
cheerful,cheerfully,most,mostly,syntactic,routinely,0.4337773025035858,False
cheerful,cheerfully,obvious,obviously,syntactic,painfully_obvious,0.44890454411506653,False
cheerful,cheerfully,occasional,occasionally,syntactic,occasionally,0.5938271880149841,True
cheerful,cheerfully,possible,possibly,syntactic,humanly_possible,0.4246131479740143,False
cheerful,cheerfully,precise,precisely,syntactic,precisely,0.5045709609985352,True
cheerful,cheerfully,professional,professionally,syntactic,profes_sional,0.45283636450767517,False
cheerful,cheerfully,quick,quickly,syntactic,quickly,0.45908522605895996,True
cheerful,cheerfully,quiet,quietly,syntactic,quietly,0.5197696685791016,True
cheerful,cheerfully,rapid,rapidly,syntactic,rapidly,0.44819849729537964,True
cheerful,cheerfully,rare,rarely,syntactic,routinely,0.4492049515247345,False
cheerful,cheerfully,reluctant,reluctantly,syntactic,unwilling,0.6090772151947021,False
cheerful,cheerfully,safe,safely,syntactic,safely,0.5191550254821777,True
cheerful,cheerfully,serious,seriously,syntactic,seriously,0.46254685521125793,True
cheerful,cheerfully,slow,slowly,syntactic,painfully_slow,0.5018267631530762,False
cheerful,cheerfully,sudden,suddenly,syntactic,suddenly,0.4587741494178772,True
cheerful,cheerfully,swift,swiftly,syntactic,swiftly,0.47869381308555603,True
cheerful,cheerfully,typical,typically,syntactic,typically,0.42968523502349854,True
cheerful,cheerfully,unfortunate,unfortunately,syntactic,regrettable,0.5091031789779663,False
cheerful,cheerfully,usual,usually,syntactic,blithely,0.4831620454788208,False
cheerful,cheerfully,amazing,amazingly,syntactic,incredible,0.6437451839447021,False
cheerful,cheerfully,apparent,apparently,syntactic,obvious,0.43829622864723206,False
cheerful,cheerfully,calm,calmly,syntactic,calmed,0.5075706839561462,False
complete,completely,efficient,efficiently,syntactic,totally,0.506126344203949,False
complete,completely,fortunate,fortunately,syntactic,totally,0.5300949215888977,False
complete,completely,free,freely,syntactic,totally,0.5419610142707825,False
complete,completely,furious,furiously,syntactic,totally,0.563126266002655,False
complete,completely,happy,happily,syntactic,totally,0.6149770617485046,False
complete,completely,immediate,immediately,syntactic,totally,0.5157256126403809,False
complete,completely,infrequent,infrequently,syntactic,totally,0.5346797108650208,False
complete,completely,lucky,luckily,syntactic,totally,0.5477479100227356,False
complete,completely,most,mostly,syntactic,totally,0.6035770773887634,False
complete,completely,obvious,obviously,syntactic,totally,0.577864944934845,False
complete,completely,occasional,occasionally,syntactic,occasionally,0.571813702583313,True
complete,completely,possible,possibly,syntactic,totally,0.5054894089698792,False
complete,completely,precise,precisely,syntactic,totally,0.5765482187271118,False
complete,completely,professional,professionally,syntactic,totally,0.5681060552597046,False
complete,completely,quick,quickly,syntactic,totally,0.578481912612915,False
complete,completely,quiet,quietly,syntactic,totally,0.5346860885620117,False
complete,completely,rapid,rapidly,syntactic,totally,0.5217084884643555,False
complete,completely,rare,rarely,syntactic,totally,0.5307619571685791,False
complete,completely,reluctant,reluctantly,syntactic,hesitant,0.5880093574523926,False
complete,completely,safe,safely,syntactic,totally,0.5526085495948792,False
complete,completely,serious,seriously,syntactic,totally,0.5206411480903625,False
complete,completely,slow,slowly,syntactic,totally,0.5095221400260925,False
complete,completely,sudden,suddenly,syntactic,totally,0.6114948391914368,False
complete,completely,swift,swiftly,syntactic,totally,0.5466969013214111,False
complete,completely,typical,typically,syntactic,totally,0.604878842830658,False
complete,completely,unfortunate,unfortunately,syntactic,totally,0.6080368757247925,False
complete,completely,usual,usually,syntactic,totally,0.5550197958946228,False
complete,completely,amazing,amazingly,syntactic,totally,0.6394515037536621,False
complete,completely,apparent,apparently,syntactic,totally,0.5232149362564087,False
complete,completely,calm,calmly,syntactic,totally,0.5343550443649292,False
complete,completely,cheerful,cheerfully,syntactic,totally,0.5386723875999451,False
efficient,efficiently,fortunate,fortunately,syntactic,lucky,0.4760384261608124,False
efficient,efficiently,free,freely,syntactic,Free,0.47630560398101807,False
efficient,efficiently,furious,furiously,syntactic,livid,0.49903321266174316,False
efficient,efficiently,happy,happily,syntactic,glad,0.5865032076835632,False
efficient,efficiently,immediate,immediately,syntactic,immediately,0.4748110771179199,True
efficient,efficiently,infrequent,infrequently,syntactic,infrequently,0.5165817141532898,True
efficient,efficiently,lucky,luckily,syntactic,fortunate,0.5399826765060425,False
efficient,efficiently,most,mostly,syntactic,highly,0.4397162199020386,False
efficient,efficiently,obvious,obviously,syntactic,apparent,0.5071555376052856,False
efficient,efficiently,occasional,occasionally,syntactic,occasionally,0.5705087780952454,True
efficient,efficiently,possible,possibly,syntactic,humanly_possible,0.4839693009853363,False
efficient,efficiently,precise,precisely,syntactic,accurately,0.5957621335983276,False
efficient,efficiently,professional,professionally,syntactic,professionally,0.5759841799736023,True
efficient,efficiently,quick,quickly,syntactic,quickly,0.5626773834228516,True
efficient,efficiently,quiet,quietly,syntactic,calm,0.498769611120224,False
efficient,efficiently,rapid,rapidly,syntactic,rapidly,0.5509459376335144,True
efficient,efficiently,rare,rarely,syntactic,Rare,0.5212428569793701,False
efficient,efficiently,reluctant,reluctantly,syntactic,loath,0.6518191695213318,False
efficient,efficiently,safe,safely,syntactic,safely,0.6886544823646545,True
efficient,efficiently,serious,seriously,syntactic,serous,0.5691003799438477,False
efficient,efficiently,slow,slowly,syntactic,slower,0.5255271196365356,False
efficient,efficiently,sudden,suddenly,syntactic,Sudden,0.4371006488800049,False
efficient,efficiently,swift,swiftly,syntactic,swiftly,0.5990147590637207,True
efficient,efficiently,typical,typically,syntactic,typically,0.4221095144748688,True
efficient,efficiently,unfortunate,unfortunately,syntactic,regrettable,0.5417531132698059,False
efficient,efficiently,usual,usually,syntactic,ususal,0.4363183379173279,False
efficient,efficiently,amazing,amazingly,syntactic,incredible,0.6581125259399414,False
efficient,efficiently,apparent,apparently,syntactic,evident,0.4950767159461975,False
efficient,efficiently,calm,calmly,syntactic,calmed,0.5204503536224365,False
efficient,efficiently,cheerful,cheerfully,syntactic,cheery,0.582480788230896,False
efficient,efficiently,complete,completely,syntactic,completed,0.45772770047187805,False
fortunate,fortunately,free,freely,syntactic,Free,0.4409709870815277,False
fortunate,fortunately,furious,furiously,syntactic,fury,0.4793630540370941,False
fortunate,fortunately,happy,happily,syntactic,luckily,0.6202881336212158,False
fortunate,fortunately,immediate,immediately,syntactic,immediately,0.4774526059627533,True
fortunate,fortunately,infrequent,infrequently,syntactic,occasional,0.49352186918258667,False
fortunate,fortunately,lucky,luckily,syntactic,luckily,0.7667257785797119,True
fortunate,fortunately,most,mostly,syntactic,themost,0.5197069048881531,False
fortunate,fortunately,obvious,obviously,syntactic,thankfully,0.5458818078041077,False
fortunate,fortunately,occasional,occasionally,syntactic,occassional,0.574906051158905,False
fortunate,fortunately,possible,possibly,syntactic,humanly_possible,0.45403221249580383,False
fortunate,fortunately,precise,precisely,syntactic,exact,0.5484694838523865,False
fortunate,fortunately,professional,professionally,syntactic,professionally,0.4404161274433136,True
fortunate,fortunately,quick,quickly,syntactic,luckily,0.4909265339374542,False
fortunate,fortunately,quiet,quietly,syntactic,calm,0.471297025680542,False
fortunate,fortunately,rapid,rapidly,syntactic,swift,0.4490509629249573,False
fortunate,fortunately,rare,rarely,syntactic,rarer,0.5234183669090271,False
fortunate,fortunately,reluctant,reluctantly,syntactic,hesitant,0.5492333769798279,False
fortunate,fortunately,safe,safely,syntactic,safer,0.47647225856781006,False
fortunate,fortunately,serious,seriously,syntactic,serous,0.5664923787117004,False
fortunate,fortunately,slow,slowly,syntactic,painfully_slow,0.5366719961166382,False
fortunate,fortunately,sudden,suddenly,syntactic,suddenly,0.5069880485534668,True
fortunate,fortunately,swift,swiftly,syntactic,swifter,0.46037930250167847,False
fortunate,fortunately,typical,typically,syntactic,usual,0.4465390145778656,False
fortunate,fortunately,unfortunate,unfortunately,syntactic,unfortunately,0.727985680103302,True
fortunate,fortunately,usual,usually,syntactic,ususal,0.5109555125236511,False
fortunate,fortunately,amazing,amazingly,syntactic,incredible,0.5949201583862305,False
fortunate,fortunately,apparent,apparently,syntactic,obvious,0.5609853863716125,False
fortunate,fortunately,calm,calmly,syntactic,calmed,0.5709882378578186,False
fortunate,fortunately,cheerful,cheerfully,syntactic,cheery,0.565700888633728,False
fortunate,fortunately,complete,completely,syntactic,Complete,0.4191683232784271,False
fortunate,fortunately,efficient,efficiently,syntactic,effecient,0.4738582372665405,False
free,freely,furious,furiously,syntactic,livid,0.4383675158023834,False
free,freely,happy,happily,syntactic,glad,0.4897122085094452,False
free,freely,immediate,immediately,syntactic,immediately,0.3732062578201294,True
free,freely,infrequent,infrequently,syntactic,infrequently,0.5097501873970032,True
free,freely,lucky,luckily,syntactic,fortunate,0.49091997742652893,False
free,freely,most,mostly,syntactic,highly,0.43459150195121765,False
free,freely,obvious,obviously,syntactic,blatantly_obvious,0.4562545120716095,False
free,freely,occasional,occasionally,syntactic,occasionally,0.573945164680481,True
free,freely,possible,possibly,syntactic,deliberatively,0.3850010633468628,False
free,freely,precise,precisely,syntactic,accurately,0.4744546711444855,False
free,freely,professional,professionally,syntactic,professionally,0.43701717257499695,True
free,freely,quick,quickly,syntactic,quickly,0.4794703722000122,True
free,freely,quiet,quietly,syntactic,calm,0.45959290862083435,False
free,freely,rapid,rapidly,syntactic,rapidity,0.4572989046573639,False
free,freely,rare,rarely,syntactic,rarer,0.48047181963920593,False
free,freely,reluctant,reluctantly,syntactic,hesitant,0.6456758975982666,False
free,freely,safe,safely,syntactic,safer,0.5350039601325989,False
free,freely,serious,seriously,syntactic,serous,0.4865877628326416,False
free,freely,slow,slowly,syntactic,slowly,0.5124171376228333,True
free,freely,sudden,suddenly,syntactic,suddenly,0.4047456681728363,True
free,freely,swift,swiftly,syntactic,swiftly,0.48904895782470703,True
free,freely,typical,typically,syntactic,atypical,0.4047328531742096,False
free,freely,unfortunate,unfortunately,syntactic,regrettable,0.5077576637268066,False
free,freely,usual,usually,syntactic,ususal,0.40144118666648865,False
free,freely,amazing,amazingly,syntactic,incredible,0.56645667552948,False
free,freely,apparent,apparently,syntactic,evident,0.485105961561203,False
free,freely,calm,calmly,syntactic,calmness,0.4884909689426422,False
